"","countyreal","state_name","year","FIPS","emp0A01_BS","quarter","censusdiv","pop","annual_avg_pay","state_mw","fed_mw","treated","G","lemp","lpop","lavg_pay","region","ever_treated","id"
"470",6097,"California",2001,6097,8265,1,9,465724,36145,6.25,5.15,1,2001,9.01978501025513,13.0513484629657,10.4952939054344,"4",1,6097
"471",6097,"California",2002,6097,7815,1,9,465902,36494,6.75,5.15,1,2001,8.96380024285558,13.0517305905624,10.5049031424965,"4",1,6097
"472",6097,"California",2003,6097,7478,1,9,467304,37218,6.75,5.15,1,2001,8.91972065553706,13.0547352884636,10.5245477942012,"4",1,6097
"473",6097,"California",2004,6097,7043,1,9,467932,38512,6.75,5.15,1,2001,8.85978949474541,13.0560782651975,10.5587251600229,"4",1,6097
"474",6097,"California",2005,6097,7248,1,9,463631,40017,6.75,5.15,1,2001,8.88848084772282,13.0468442562018,10.5970596428092,"4",1,6097
"475",6097,"California",2006,6097,7596,1,9,460947,41533,6.75,5.15,1,2001,8.93537707193218,13.0410383479075,10.634243570953,"4",1,6097
"476",6097,"California",2007,6097,7199,1,9,461424,42824,7.5,5.15,1,2001,8.8816974064693,13.0420726389737,10.6648539720732,"4",1,6097
"477",6099,"California",2001,6099,7157,1,9,465287,29591,6.25,5.15,1,2001,8.8758461777386,13.0504096984783,10.2952255400243,"4",1,6099
"478",6099,"California",2002,6099,6856,1,9,480233,30769,6.75,5.15,1,2001,8.83287946027762,13.0820266817742,10.3342629686005,"4",1,6099
"479",6099,"California",2003,6099,6966,1,9,491014,31926,6.75,5.15,1,2001,8.84879645092595,13.1042279196085,10.3711760038244,"4",1,6099
"480",6099,"California",2004,6099,6672,1,9,497599,33127,6.75,5.15,1,2001,8.80567494403858,13.1175498107588,10.4081039388244,"4",1,6099
"481",6099,"California",2005,6099,6799,1,9,501084,34325,6.75,5.15,1,2001,8.82453082152646,13.1245290306835,10.4436292306362,"4",1,6099
"482",6099,"California",2006,6099,7341,1,9,505205,35468,6.75,5.15,1,2001,8.90123035211078,13.13271956648,10.4763861604999,"4",1,6099
"483",6099,"California",2007,6099,7169,1,9,506411,36739,7.5,5.15,1,2001,8.87752145385287,13.1351038715351,10.511594140108,"4",1,6099
"484",6101,"California",2001,6101,1161,1,9,80138,26206,6.25,5.15,1,2001,7.05703698169789,11.2915054275523,10.1737436711645,"4",1,6101
"485",6101,"California",2002,6101,1062,1,9,82247,27191,6.75,5.15,1,2001,6.96790920180188,11.3174821937983,10.2106413151775,"4",1,6101
"486",6101,"California",2003,6101,1018,1,9,84670,27867,6.75,5.15,1,2001,6.92559519711047,11.3465166266363,10.2351984720556,"4",1,6101
"487",6101,"California",2004,6101,981,1,9,86676,29111,6.75,5.15,1,2001,6.88857245956536,11.3699323078388,10.2788713886058,"4",1,6101
"488",6101,"California",2005,6101,1002,1,9,87965,29938,6.75,5.15,1,2001,6.90975328164481,11.3846942870731,10.3068838554752,"4",1,6101
"489",6101,"California",2006,6101,1069,1,9,89800,31710,6.75,5.15,1,2001,6.97447891102505,11.4053402542903,10.3643873675324,"4",1,6101
"490",6101,"California",2007,6101,1074,1,9,91497,32579,7.5,5.15,1,2001,6.97914527506881,11.4240614638409,10.3914231880079,"4",1,6101
"491",6103,"California",2001,6103,578,1,9,56816,26043,6.25,5.15,1,2001,6.35957386867238,10.9475732551829,10.1675042970599,"4",1,6103
"492",6103,"California",2002,6103,575,1,9,57652,26866,6.75,5.15,1,2001,6.35437004079735,10.962180217203,10.198616825623,"4",1,6103
"493",6103,"California",2003,6103,570,1,9,58892,28150,6.75,5.15,1,2001,6.3456363608286,10.9834605369853,10.2453026335678,"4",1,6103
"494",6103,"California",2004,6103,529,1,9,59976,28896,6.75,5.15,1,2001,6.2709884318583,11.0016997611829,10.2714584562167,"4",1,6103
"495",6103,"California",2005,6103,568,1,9,59702,29901,6.75,5.15,1,2001,6.34212141872115,10.9971207996571,10.3056472036356,"4",1,6103
"496",6103,"California",2006,6103,568,1,9,60408,30812,6.75,5.15,1,2001,6.34212141872115,11.0088768254833,10.3356595034729,"4",1,6103
"497",6103,"California",2007,6103,557,1,9,60764,32284,7.5,5.15,1,2001,6.32256523992728,11.0147527873276,10.3823270304443,"4",1,6103
"498",6105,"California",2001,6105,81,1,9,13020,23648,6.25,5.15,1,2001,4.39444915467244,9.47424191576256,10.0710338237479,"4",1,6105
"499",6105,"California",2002,6105,82,1,9,13256,24712,6.75,5.15,1,2001,4.40671924726425,9.4922055591064,10.1150442345984,"4",1,6105
"500",6105,"California",2003,6105,105,1,9,13502,25955,6.75,5.15,1,2001,4.65396035015752,9.51059310160182,10.1641195482613,"4",1,6105
"501",6105,"California",2004,6105,78,1,9,13609,26562,6.75,5.15,1,2001,4.35670882668959,9.51848661756032,10.1872369019602,"4",1,6105
"502",6105,"California",2005,6105,80,1,9,13661,27435,6.75,5.15,1,2001,4.38202663467388,9.52230033688749,10.2195748494931,"4",1,6105
"503",6105,"California",2006,6105,99,1,9,13927,28926,6.75,5.15,1,2001,4.59511985013459,9.54158468105309,10.2724961236337,"4",1,6105
"504",6105,"California",2007,6105,84,1,9,13933,29864,7.5,5.15,1,2001,4.43081679884331,9.54201540611359,10.3044090205944,"4",1,6105
"505",6107,"California",2001,6107,4606,1,9,374023,24732,6.25,5.15,1,2001,8.43511508038063,12.832072571832,10.1158532306785,"4",1,6107
"506",6107,"California",2002,6107,4686,1,9,381280,25650,6.75,5.15,1,2001,8.45233461906774,12.8512892923326,10.1522988505989,"4",1,6107
"507",6107,"California",2003,6107,4919,1,9,391084,26637,6.75,5.15,1,2001,8.50086053679534,12.8766776496536,10.1900565057004,"4",1,6107
"508",6107,"California",2004,6107,4886,1,9,400952,27927,6.75,5.15,1,2001,8.49412925181769,12.9015969983759,10.2373492417846,"4",1,6107
"509",6107,"California",2005,6107,4918,1,9,406491,28582,6.75,5.15,1,2001,8.50065722277614,12.9153170675035,10.2605324280417,"4",1,6107
"510",6107,"California",2006,6107,5329,1,9,412048,29772,6.75,5.15,1,2001,8.58091888229678,12.9288951263999,10.3013236334798,"4",1,6107
"511",6107,"California",2007,6107,5678,1,9,416189,30968,7.5,5.15,1,2001,8.64435433703292,12.9388947629913,10.3407096922575,"4",1,6107
"512",6029,"California",2001,6029,7500,1,9,675859,30106,6.25,5.15,1,2001,8.9226582995244,13.4237397533876,10.3124797664204,"4",1,6029
"513",6029,"California",2002,6029,7249,1,9,693060,31192,6.75,5.15,1,2001,8.88861880730088,13.4488718545108,10.3479169306624,"4",1,6029
"514",6029,"California",2003,6029,7371,1,9,713445,32352,6.75,5.15,1,2001,8.90530866118929,13.4778606281346,10.3844311218202,"4",1,6029
"515",6029,"California",2004,6029,7575,1,9,734077,33707,6.75,5.15,1,2001,8.93260863037757,13.5063692067267,10.4254608099042,"4",1,6029
"516",6029,"California",2005,6029,7582,1,9,750665,34165,6.75,5.15,1,2001,8.93353229607628,13.5287147593225,10.4389570072149,"4",1,6029
"517",6029,"California",2006,6029,9364,1,9,770221,36020,6.75,5.15,1,2001,9.1446278286108,13.5544327656365,10.4918296187299,"4",1,6029
"518",6029,"California",2007,6029,9542,1,9,784687,38254,7.5,5.15,1,2001,9.16345838607605,13.5730401911375,10.5520034089505,"4",1,6029
"519",6111,"California",2001,6111,11175,1,9,769070,37783,6.25,5.15,1,2001,9.32143441948177,13.5529372716532,10.5396145449966,"4",1,6111
"520",6111,"California",2002,6111,11041,1,9,780863,38195,6.75,5.15,1,2001,9.30937089543914,13.5681549973015,10.5504598959755,"4",1,6111
"521",6111,"California",2003,6111,11065,1,9,790560,40320,6.75,5.15,1,2001,9.31154225248515,13.5804968340796,10.6046029027453,"4",1,6111
"522",6111,"California",2004,6111,10776,1,9,796165,42805,6.75,5.15,1,2001,9.2850767180902,13.5875617297778,10.6644101971766,"4",1,6111
"523",6111,"California",2005,6111,11421,1,9,790868,44597,6.75,5.15,1,2001,9.34320904505061,13.5808863554538,10.7054218711718,"4",1,6111
"524",6111,"California",2006,6111,12437,1,9,791247,45467,6.75,5.15,1,2001,9.42843117965374,13.5813654609641,10.7247420670748,"4",1,6111
"525",6111,"California",2007,6111,12526,1,9,789671,47669,7.5,5.15,1,2001,9.43556176308536,13.5793716820052,10.7720365704248,"4",1,6111
"526",6113,"California",2001,6113,2819,1,9,174742,35352,6.25,5.15,1,2001,7.94413749111411,12.0710658793629,10.4731102468106,"4",1,6113
"527",6113,"California",2002,6113,2555,1,9,179327,35591,6.75,5.15,1,2001,7.8458075026378,12.0969662338671,10.4798480758898,"4",1,6113
"528",6113,"California",2003,6113,2445,1,9,181898,34991,6.75,5.15,1,2001,7.80180040190897,12.1112013693935,10.4628461645475,"4",1,6113
"529",6113,"California",2004,6113,2210,1,9,184138,37086,6.75,5.15,1,2001,7.7007477945118,12.1234407554817,10.5209948188873,"4",1,6113
"530",6113,"California",2005,6113,2273,1,9,187044,38145,6.75,5.15,1,2001,7.72885582385254,12.1390991622771,10.5491499665243,"4",1,6113
"531",6113,"California",2006,6113,2492,1,9,189623,39219,6.75,5.15,1,2001,7.82084087990734,12.1527931694627,10.57691660223,"4",1,6113
"532",6113,"California",2007,6113,2669,1,9,193912,41700,7.5,5.15,1,2001,7.88945914940452,12.1751597268867,10.6382564077869,"4",1,6113
"533",6115,"California",2001,6115,438,1,9,61373,30091,6.25,5.15,1,2001,6.08221891037645,11.0247252780078,10.3119814027043,"4",1,6115
"534",6115,"California",2002,6115,413,1,9,62360,31626,6.75,5.15,1,2001,6.02344759296103,11.0406793231717,10.3617348460833,"4",1,6115
"535",6115,"California",2003,6115,423,1,9,63594,34268,6.75,5.15,1,2001,6.04737217904628,11.0602744052553,10.4419672530839,"4",1,6115
"536",6115,"California",2004,6115,394,1,9,64470,33628,6.75,5.15,1,2001,5.97635090929793,11.0739552783047,10.4231143322552,"4",1,6115
"537",6115,"California",2005,6115,409,1,9,67084,35511,6.75,5.15,1,2001,6.0137151560428,11.1137008444515,10.477597786622,"4",1,6115
"538",6115,"California",2006,6115,492,1,9,70001,36785,6.75,5.15,1,2001,6.19847871649231,11.1562648066437,10.5128454323664,"4",1,6115
"539",6115,"California",2007,6115,448,1,9,71698,39131,7.5,5.15,1,2001,6.10479323241498,11.1802181321959,10.5746702707174,"4",1,6115
"540",6051,"California",2001,6051,349,1,9,12897,24066,6.25,5.15,1,2001,5.85507192220243,9.46475000516439,10.0885553349981,"4",1,6051
"541",6051,"California",2002,6051,270,1,9,12997,25718,6.75,5.15,1,2001,5.59842195899838,9.47247384058159,10.1549464148304,"4",1,6051
"542",6051,"California",2003,6051,334,1,9,12831,27533,6.75,5.15,1,2001,5.8111409929767,9.45961939689502,10.2231405642301,"4",1,6051
"543",6051,"California",2004,6051,378,1,9,12687,28298,6.75,5.15,1,2001,5.93489419561959,9.4483331261406,10.2505464097559,"4",1,6051
"544",6051,"California",2005,6051,425,1,9,12806,33145,6.75,5.15,1,2001,6.05208916892442,9.45766909007875,10.4086471546755,"4",1,6051
"545",6051,"California",2006,6051,391,1,9,12974,31651,6.75,5.15,1,2001,5.96870755998537,9.470702633773,10.3625250226498,"4",1,6051
"546",6051,"California",2007,6051,333,1,9,12825,32288,7.5,5.15,1,2001,5.80814248998044,9.45915167003897,10.3824509231533,"4",1,6051
"547",6109,"California",2001,6109,969,1,9,55285,26469,6.25,5.15,1,2001,6.87626461189077,10.9202569029765,10.1837295158902,"4",1,6109
"548",6109,"California",2002,6109,914,1,9,56044,28372,6.75,5.15,1,2001,6.81783057145415,10.9338923754911,10.253158022322,"4",1,6109
"549",6109,"California",2003,6109,961,1,9,56790,29535,6.75,5.15,1,2001,6.86797440897029,10.9471155328715,10.2933312797413,"4",1,6109
"550",6109,"California",2004,6109,880,1,9,56843,30899,6.75,5.15,1,2001,6.77992190747225,10.9480483605508,10.3384790999026,"4",1,6109
"551",6109,"California",2005,6109,819,1,9,56295,32302,6.75,5.15,1,2001,6.70808408385307,10.9383610002372,10.3828844267985,"4",1,6109
"552",6109,"California",2006,6109,853,1,9,56104,33989,6.75,5.15,1,2001,6.74875954749168,10.9349623902167,10.4337922218396,"4",1,6109
"553",6109,"California",2007,6109,808,1,9,55681,35603,7.5,5.15,1,2001,6.69456205852109,10.9273942546171,10.4801851829526,"4",1,6109
"554",8003,"Colorado",2001,8003,259,1,8,14975,23330,NA,5.15,0,2007,5.55682806169954,9.61413742298365,10.0574953650155,"4",1,8003
"555",8003,"Colorado",2002,8003,212,1,8,15123,24273,NA,5.15,0,2007,5.35658627467201,9.62397204275074,10.0971199004759,"4",1,8003
"556",8003,"Colorado",2003,8003,219,1,8,15076,24529,NA,5.15,0,2007,5.3890717298165,9.62085935438703,10.1076113700131,"4",1,8003
"557",8003,"Colorado",2004,8003,212,1,8,15162,25345,NA,5.15,0,2007,5.35658627467201,9.62654757661625,10.1403367509064,"4",1,8003
"558",8003,"Colorado",2005,8003,201,1,8,15336,26252,NA,5.15,0,2007,5.30330490805908,9.63795828472548,10.1754974555936,"4",1,8003
"559",8003,"Colorado",2006,8003,209,1,8,15261,27408,NA,5.15,0,2007,5.34233425196481,9.63305583349088,10.2185902205639,"4",1,8003
"560",8003,"Colorado",2007,8003,185,1,8,15297,29428,6.85,5.15,1,2007,5.22035582507832,9.63541200972327,10.2897018810522,"4",1,8003
"561",8007,"Colorado",2001,8007,181,1,8,10513,22502,NA,5.15,0,2007,5.19849703126583,9.26036786557583,10.021359473131,"4",1,8007
"562",8007,"Colorado",2002,8007,193,1,8,11073,22721,NA,5.15,0,2007,5.26269018890489,9.31226499169811,10.031044885951,"4",1,8007
"563",8007,"Colorado",2003,8007,196,1,8,11363,23666,NA,5.15,0,2007,5.27811465923052,9.33811774191801,10.0717946979445,"4",1,8007
"564",8007,"Colorado",2004,8007,198,1,8,11610,24518,NA,5.15,0,2007,5.28826703069454,9.35962207469194,10.1071628206549,"4",1,8007
"565",8007,"Colorado",2005,8007,216,1,8,11627,25620,NA,5.15,0,2007,5.37527840768417,9.36108525866861,10.1511285754507,"4",1,8007
"566",8007,"Colorado",2006,8007,231,1,8,12103,26851,NA,5.15,0,2007,5.44241771052179,9.4012086347386,10.1980583431913,"4",1,8007
"567",8007,"Colorado",2007,8007,308,1,8,12479,27947,6.85,5.15,1,2007,5.73009978297357,9.43180251050785,10.2380651382965,"4",1,8007
"568",8001,"Colorado",2001,8001,6190,1,8,377093,34753,NA,5.15,0,2007,8.73069036567864,12.8402471203587,10.4560211782019,"4",1,8001
"569",8001,"Colorado",2002,8001,5122,1,8,372920,35023,NA,5.15,0,2007,8.54130026675947,12.8291191984106,10.4637602675049,"4",1,8001
"570",8001,"Colorado",2003,8001,4729,1,8,381370,35839,NA,5.15,0,2007,8.46146904264388,12.8515253114774,10.4867919649139,"4",1,8001
"571",8001,"Colorado",2004,8001,4175,1,8,388064,37674,NA,5.15,0,2007,8.33686963728496,12.8689255534565,10.5367254803422,"4",1,8001
"572",8001,"Colorado",2005,8001,4189,1,8,399814,38379,NA,5.15,0,2007,8.34021732094704,12.8987547179441,10.5552657139851,"4",1,8001
"573",8001,"Colorado",2006,8001,4351,1,8,410454,39274,NA,5.15,0,2007,8.37816098272068,12.9250191431303,10.5783180013102,"4",1,8001
"574",8001,"Colorado",2007,8001,4853,1,8,419607,40393,6.85,5.15,1,2007,8.48735234940522,12.9470738379199,10.60641178161,"4",1,8001
"575",8011,"Colorado",2001,8011,23,1,8,5730,26734,NA,5.15,0,2007,3.13549421592915,8.65347080970879,10.1936914425314,"4",1,8011
"576",8011,"Colorado",2002,8011,39,1,8,5694,24122,NA,5.15,0,2007,3.66356164612965,8.64716826783798,10.0908795661432,"4",1,8011
"577",8011,"Colorado",2003,8011,32,1,8,5642,24884,NA,5.15,0,2007,3.46573590279973,8.63799389156194,10.1219803056349,"4",1,8011
"578",8011,"Colorado",2004,8011,27,1,8,5622,26566,NA,5.15,0,2007,3.29583686600433,8.63444275146648,10.1873874816924,"4",1,8011
"579",8011,"Colorado",2005,8011,20,1,8,6159,26657,NA,5.15,0,2007,2.99573227355399,8.72566970568704,10.1908070592689,"4",1,8011
"580",8011,"Colorado",2006,8011,19,1,8,6128,27434,NA,5.15,0,2007,2.94443897916644,8.72062371142043,10.2195383990384,"4",1,8011
"581",8011,"Colorado",2007,8011,11,1,8,5785,28301,6.85,5.15,1,2007,2.39789527279837,8.66302363962778,10.2506524186961,"4",1,8011
"582",8005,"Colorado",2001,8005,11181,1,8,503243,44999,NA,5.15,0,2007,9.32197118814737,13.1288284338176,10.7143955462833,"4",1,8005
"583",8005,"Colorado",2002,8005,9178,1,8,510187,45764,NA,5.15,0,2007,9.12456459495478,13.1425326041614,10.7312530348208,"4",1,8005
"584",8005,"Colorado",2003,8005,8315,1,8,516209,47267,NA,5.15,0,2007,9.02581639162703,13.1542670012173,10.7635676565734,"4",1,8005
"585",8005,"Colorado",2004,8005,7322,1,8,522346,47343,NA,5.15,0,2007,8.89863879368018,13.1660854825356,10.7651742524162,"4",1,8005
"586",8005,"Colorado",2005,8005,7487,1,8,527276,48579,NA,5.15,0,2007,8.92092346223069,13.1754794095956,10.7909466177416,"4",1,8005
"587",8005,"Colorado",2006,8005,7470,1,8,532403,51934,NA,5.15,0,2007,8.91865027812686,13.1851560003482,10.8577289606388,"4",1,8005
"588",8005,"Colorado",2007,8005,7810,1,8,543414,52818,6.85,5.15,1,2007,8.96316024283373,13.2056267393525,10.874607320689,"4",1,8005
"589",8015,"Colorado",2001,8015,348,1,8,16489,22677,NA,5.15,0,2007,5.85220247977447,9.71044877090097,10.0291064739603,"4",1,8015
"590",8015,"Colorado",2002,8015,333,1,8,16828,23557,NA,5.15,0,2007,5.80814248998044,9.73079944471041,10.0671782951926,"4",1,8015
"591",8015,"Colorado",2003,8015,327,1,8,16870,24044,NA,5.15,0,2007,5.78996017089725,9.73329217554001,10.0876407641591,"4",1,8015
"592",8015,"Colorado",2004,8015,265,1,8,16916,24004,NA,5.15,0,2007,5.57972982598622,9.73601519859238,10.0859757621094,"4",1,8015
"593",8015,"Colorado",2005,8015,304,1,8,16732,25250,NA,5.15,0,2007,5.71702770140622,9.72507833256209,10.1365814347035,"4",1,8015
"594",8015,"Colorado",2006,8015,291,1,8,16631,26409,NA,5.15,0,2007,5.67332326717149,9.71902370267014,10.181460140129,"4",1,8015
"595",8015,"Colorado",2007,8015,319,1,8,16858,27126,6.85,5.15,1,2007,5.76519110278484,9.73258060055743,10.2082479565227,"4",1,8015
"596",8009,"Colorado",2001,8009,55,1,8,4501,17474,NA,5.15,0,2007,4.00733318523247,8.41205487329293,9.76846934085804,"4",1,8009
"597",8009,"Colorado",2002,8009,58,1,8,4389,18126,NA,5.15,0,2007,4.06044301054642,8.38685668968823,9.80510265061473,"4",1,8009
"598",8009,"Colorado",2003,8009,34,1,8,4164,18797,NA,5.15,0,2007,3.52636052461616,8.33423142973486,9.8414525616166,"4",1,8009
"599",8009,"Colorado",2004,8009,58,1,8,4128,19602,NA,5.15,0,2007,4.06044301054642,8.3255483071614,9.88338688082912,"4",1,8009
"600",8009,"Colorado",2005,8009,45,1,8,3988,20466,NA,5.15,0,2007,3.80666248977032,8.29104513108173,9.9265202516467,"4",1,8009
"601",8009,"Colorado",2006,8009,41,1,8,3911,21396,NA,5.15,0,2007,3.71357206670431,8.27154837475551,9.97095926765114,"4",1,8009
"602",8009,"Colorado",2007,8009,26,1,8,3840,22908,6.85,5.15,1,2007,3.25809653802148,8.25322764558177,10.0392414735137,"4",1,8009
"603",8019,"Colorado",2001,8019,173,1,8,9415,28657,NA,5.15,0,2007,5.15329159449778,9.15005944109125,10.2631530203974,"4",1,8019
"604",8019,"Colorado",2002,8019,161,1,8,9548,29782,NA,5.15,0,2007,5.08140436498446,9.16408698745872,10.3016594631502,"4",1,8019
"605",8019,"Colorado",2003,8019,148,1,8,9510,29861,NA,5.15,0,2007,4.99721227376411,9.16009915553944,10.3043085601506,"4",1,8019
"606",8019,"Colorado",2004,8019,161,1,8,9173,32402,NA,5.15,0,2007,5.08140436498446,9.12401966550966,10.3859754282704,"4",1,8019
"607",8019,"Colorado",2005,8019,120,1,8,9032,33771,NA,5.15,0,2007,4.78749174278205,9.1085291058295,10.4273577250229,"4",1,8019
"608",8019,"Colorado",2006,8019,147,1,8,8895,35667,NA,5.15,0,2007,4.99043258677874,9.09324460009994,10.4819811705267,"4",1,8019
"609",8019,"Colorado",2007,8019,154,1,8,8933,37820,6.85,5.15,1,2007,5.03695260241363,9.09750756370184,10.5405933422124,"4",1,8019
"610",8013,"Colorado",2001,8013,5381,1,8,298899,44310,NA,5.15,0,2007,8.59062950948942,12.6078610026659,10.6989656641935,"4",1,8013
"611",8013,"Colorado",2002,8013,4543,1,8,278277,44037,NA,5.15,0,2007,8.4213428657594,12.5363722994706,10.6927854686253,"4",1,8013
"612",8013,"Colorado",2003,8013,4048,1,8,277467,45542,NA,5.15,0,2007,8.3059782109673,12.5334572861783,10.7263902560886,"4",1,8013
"613",8013,"Colorado",2004,8013,3655,1,8,279551,47264,NA,5.15,0,2007,8.20385137218388,12.540940023626,10.7635041853311,"4",1,8013
"614",8013,"Colorado",2005,8013,3613,1,8,283026,49115,NA,5.15,0,2007,8.19229373114764,12.5532940451968,10.801919766109,"4",1,8013
"615",8013,"Colorado",2006,8013,3641,1,8,285050,50944,NA,5.15,0,2007,8.20001364817543,12.5604198824597,10.8384822692041,"4",1,8013
"616",8013,"Colorado",2007,8013,3691,1,8,295691,52745,6.85,5.15,1,2007,8.21365270303,12.5970702691244,10.8732242601159,"4",1,8013
"617",8023,"Colorado",2001,8023,11,1,8,3584,18317,NA,5.15,0,2007,2.39789527279837,8.18423477409482,9.81558486936022,"4",1,8023
"618",8023,"Colorado",2002,8023,12,1,8,3617,19776,NA,5.15,0,2007,2.484906649788,8.1934002319521,9.89222436025742,"4",1,8023
"619",8023,"Colorado",2003,8023,9,1,8,3572,19971,NA,5.15,0,2007,2.19722457733622,8.18088094199639,9.90203650026881,"4",1,8023
"620",8023,"Colorado",2004,8023,10,1,8,3562,20317,NA,5.15,0,2007,2.30258509299405,8.17807746384961,9.91921325299761,"4",1,8023
"621",8023,"Colorado",2005,8023,16,1,8,3369,21905,NA,5.15,0,2007,2.77258872223978,8.12237124340655,9.994470200248,"4",1,8023
"622",8023,"Colorado",2006,8023,7,1,8,3341,22759,NA,5.15,0,2007,1.94591014905531,8.11402544235676,10.0327159505439,"4",1,8023
"623",8023,"Colorado",2007,8023,20,1,8,3303,24126,6.85,5.15,1,2007,2.99573227355399,8.10258642539079,10.0910453761253,"4",1,8023
"624",8025,"Colorado",2001,8025,18,1,8,5483,26357,NA,5.15,0,2007,2.89037175789616,8.60940767540405,10.1794891733385,"4",1,8025
"625",8025,"Colorado",2002,8025,17,1,8,5490,27875,NA,5.15,0,2007,2.83321334405622,8.61068353450358,10.2354855087624,"4",1,8025
"626",8025,"Colorado",2003,8025,15,1,8,5473,29531,NA,5.15,0,2007,2.70805020110221,8.60758219114392,10.2931958380319,"4",1,8025
"627",8025,"Colorado",2004,8025,14,1,8,5481,29673,NA,5.15,0,2007,2.63905732961526,8.60904284504612,10.297992820408,"4",1,8025
"628",8025,"Colorado",2005,8025,9,1,8,5951,30402,NA,5.15,0,2007,2.19722457733622,8.69131455164485,10.322263674704,"4",1,8025
"629",8025,"Colorado",2006,8025,16,1,8,6223,32043,NA,5.15,0,2007,2.77258872223978,8.73600738456922,10.3748340297578,"4",1,8025
"630",8025,"Colorado",2007,8025,9,1,8,6471,31937,6.85,5.15,1,2007,2.19722457733622,8.77508593505727,10.3715204912462,"4",1,8025
"631",8027,"Colorado",2001,8027,25,1,8,3612,21711,NA,5.15,0,2007,3.2188758248682,8.19201691453688,9.98557432353424,"4",1,8027
"632",8027,"Colorado",2002,8027,38,1,8,3657,21713,NA,5.15,0,2007,3.63758615972639,8.20439841814938,9.98566643849377,"4",1,8027
"633",8027,"Colorado",2003,8027,31,1,8,3802,22603,NA,5.15,0,2007,3.43398720448515,8.24328252304838,10.0258379198136,"4",1,8027
"634",8027,"Colorado",2004,8027,25,1,8,3811,24017,NA,5.15,0,2007,3.2188758248682,8.24564690087386,10.0865171919138,"4",1,8027
"635",8027,"Colorado",2005,8027,16,1,8,3885,22586,NA,5.15,0,2007,2.77258872223978,8.26487826280175,10.0250855242836,"4",1,8027
"636",8027,"Colorado",2006,8027,19,1,8,3879,23555,NA,5.15,0,2007,2.94443897916644,8.26333266743997,10.0670933911341,"4",1,8027
"637",8027,"Colorado",2007,8027,14,1,8,3964,25399,6.85,5.15,1,2007,2.63905732961526,8.28500889544988,10.1424650821529,"4",1,8027
"638",8029,"Colorado",2001,8029,347,1,8,28298,22374,NA,5.15,0,2007,5.84932477994686,10.2505464097559,10.0156548494069,"4",1,8029
"639",8029,"Colorado",2002,8029,361,1,8,29019,24004,NA,5.15,0,2007,5.88887795833288,10.2757060668507,10.0859757621094,"4",1,8029
"640",8029,"Colorado",2003,8029,359,1,8,29380,24297,NA,5.15,0,2007,5.88332238848828,10.2880694497279,10.0981081649171,"4",1,8029
"641",8029,"Colorado",2004,8029,327,1,8,29788,25058,NA,5.15,0,2007,5.78996017089725,10.3018609068305,10.1289484168055,"4",1,8029
"642",8029,"Colorado",2005,8029,350,1,8,29550,26144,NA,5.15,0,2007,5.85793315448346,10.2938390228342,10.1713749976597,"4",1,8029
"643",8029,"Colorado",2006,8029,403,1,8,29812,27094,NA,5.15,0,2007,5.99893656194668,10.3026662760016,10.2070675801407,"4",1,8029
"644",8029,"Colorado",2007,8029,448,1,8,30219,29005,6.85,5.15,1,2007,6.10479323241498,10.3162261446108,10.2752235079002,"4",1,8029
"645",8031,"Colorado",2001,8031,11166,1,8,561522,46134,NA,5.15,0,2007,9.32062872587031,13.2384062331589,10.7393054842602,"4",1,8031
"646",8031,"Colorado",2002,8031,9058,1,8,557666,44603,NA,5.15,0,2007,9.11140362411616,13.2315154958429,10.70555640032,"4",1,8031
"647",8031,"Colorado",2003,8031,7988,1,8,556039,45879,NA,5.15,0,2007,8.98569569453571,13.2285937146576,10.7337627750162,"4",1,8031
"648",8031,"Colorado",2004,8031,7420,1,8,555991,48237,NA,5.15,0,2007,8.91193433616143,13.2285073860513,10.7838816404125,"4",1,8031
"649",8031,"Colorado",2005,8031,7282,1,8,566359,50056,NA,5.15,0,2007,8.89316082873538,13.2469834317359,10.8208976576782,"4",1,8031
"650",8031,"Colorado",2006,8031,7282,1,8,572121,52791,NA,5.15,0,2007,8.89316082873538,13.2571057864524,10.8740960006199,"4",1,8031
"651",8031,"Colorado",2007,8031,7737,1,8,578789,54977,6.85,5.15,1,2007,8.95376929454945,13.2686932687213,10.914670194934,"4",1,8031
"652",8033,"Colorado",2001,8033,17,1,8,1829,18039,NA,5.15,0,2007,2.83321334405622,7.51152464839087,9.80029135970768,"4",1,8033
"653",8033,"Colorado",2002,8033,16,1,8,1854,19983,NA,5.15,0,2007,2.77258872223978,7.5251007461258,9.90263719108129,"4",1,8033
"654",8033,"Colorado",2003,8033,11,1,8,1813,20063,NA,5.15,0,2007,2.39789527279837,7.50273821075485,9.9066326016802,"4",1,8033
"655",8033,"Colorado",2004,8033,12,1,8,1810,20554,NA,5.15,0,2007,2.484906649788,7.50108212425987,9.93081084818502,"4",1,8033
"656",8033,"Colorado",2005,8033,11,1,8,1802,19794,NA,5.15,0,2007,2.39789527279837,7.49665243816828,9.89313414045664,"4",1,8033
"657",8033,"Colorado",2006,8033,11,1,8,1890,21838,NA,5.15,0,2007,2.39789527279837,7.54433210805369,9.99140685057401,"4",1,8033
"658",8033,"Colorado",2007,8033,6,1,8,1889,23905,6.85,5.15,1,2007,1.79175946922805,7.54380286750151,10.0818429210602,"4",1,8033
